Event ID,Crossed MODULE ID,Detector Type
21284,324,planar_right
21285,17,cylinder
21285,557,planar_left
21286,25,cylinder
21287,56,cylinder
21288,64,cylinder
21289,35,cylinder
21290,58,cylinder
21291,64,cylinder
21292,33,cylinder
21293,66,cylinder
21294,64,cylinder
21295,19,cylinder
21296,51,cylinder
21297,72,cylinder
21298,24,cylinder
21299,40,cylinder
21300,27,cylinder
21301,16,cylinder
21301,588,planar_left
21302,74,cylinder
21302,159,planar_right
21303,73,cylinder
21303,335,planar_right
21303,402,planar_left
21304,56,cylinder
21305,72,cylinder
21306,48,cylinder
21307,40,cylinder
21307,372,planar_left
21308,32,cylinder
21309,27,cylinder
21310,24,cylinder
21311,42,cylinder
21312,51,cylinder
21313,342,planar_right
21313,51,cylinder
21314,56,cylinder
21315,19,cylinder
21316,34,cylinder
21317,19,cylinder
21317,341,planar_right
21318,34,cylinder
21319,75,cylinder
21319,123,planar_right
21320,74,cylinder
21321,19,cylinder
21321,380,planar_left
21322,59,cylinder
21323,49,cylinder
21324,65,cylinder
21325,16,cylinder
21325,603,planar_left
21326,34,cylinder
21327,58,cylinder
21328,59,cylinder
21329,304,planar_right
21329,18,cylinder
21329,431,planar_left
21330,58,cylinder
21331,56,cylinder
21332,41,cylinder
21333,65,cylinder
21334,18,cylinder
21334,398,planar_left
21334,561,planar_left
21335,32,cylinder
21336,72,cylinder
21337,17,cylinder
21337,527,planar_left
21338,16,cylinder
21338,587,planar_left
21339,72,cylinder
21339,347,planar_right
21339,100,planar_right
21340,72,cylinder
21340,332,planar_right
21341,25,cylinder
21342,57,cylinder
21343,33,cylinder
21344,72,cylinder
21345,58,cylinder
21346,49,cylinder
21347,16,cylinder
21348,34,cylinder
21349,33,cylinder
21349,368,planar_left
21350,19,cylinder
21350,365,planar_left
21351,25,cylinder
21352,27,cylinder
21353,24,cylinder
21354,18,cylinder
21354,383,planar_left
21355,48,cylinder
21356,18,cylinder
21357,33,cylinder
21358,40,cylinder
21359,33,cylinder
21360,24,cylinder
21361,19,cylinder
21361,381,planar_left
21362,32,cylinder
21363,66,cylinder
21364,66,cylinder
21365,40,cylinder
21366,41,cylinder
21367,67,cylinder
21368,49,cylinder
21369,50,cylinder
21370,74,cylinder
21370,158,planar_right
21371,56,cylinder
21372,41,cylinder
21373,32,cylinder
21374,65,cylinder
21375,58,cylinder
21377,26,cylinder
21378,16,cylinder
21379,73,cylinder
21380,51,cylinder
21381,19,cylinder
21382,50,cylinder
21383,64,cylinder
21384,51,cylinder
21385,35,cylinder
21385,342,planar_right
21386,74,cylinder
21386,159,planar_right
21387,256,planar_right
21387,50,cylinder
21388,25,cylinder
21389,27,cylinder
21390,41,cylinder
21391,50,cylinder
21392,512,planar_left
21392,74,cylinder
21392,175,planar_right
21393,51,cylinder
21394,24,cylinder
21394,102,planar_right
21395,56,cylinder
21396,24,cylinder
21396,43,cylinder
21397,64,cylinder
21398,49,cylinder
21399,19,cylinder
21400,372,planar_left
21400,48,cylinder
21401,19,cylinder
21402,51,cylinder
21403,50,cylinder
21404,64,cylinder
21405,50,cylinder
21405,272,planar_right
21406,57,cylinder
21407,56,cylinder
21408,16,cylinder
21408,605,planar_left
21409,34,cylinder
21410,19,cylinder
21411,16,cylinder
21411,603,planar_left
21412,24,cylinder
21413,59,cylinder
21414,67,cylinder
21415,33,cylinder
21416,27,cylinder
21417,73,cylinder
21418,58,cylinder
21419,101,planar_right
21419,32,cylinder
21420,32,cylinder
21421,51,cylinder
21421,595,planar_left
21422,49,cylinder
21423,18,cylinder
21423,463,planar_left
21424,35,cylinder
21425,341,planar_right
21425,27,cylinder
21426,64,cylinder
21427,56,cylinder
21428,19,cylinder
21428,361,planar_left
21429,32,cylinder
21429,370,planar_left
21430,18,cylinder
21431,35,cylinder
21432,33,cylinder
21433,66,cylinder
21434,32,cylinder
21435,56,cylinder
21436,24,cylinder
21436,353,planar_left
21437,16,cylinder
21438,18,cylinder
21438,431,planar_left
21439,49,cylinder
21439,113,planar_right
21440,65,cylinder
21441,18,cylinder
21441,399,planar_left
21442,41,cylinder
21443,64,cylinder
21444,43,cylinder
21445,58,cylinder
21445,496,planar_left
21446,72,cylinder
21446,331,planar_right
21447,59,cylinder
21448,48,cylinder
21449,17,cylinder
21449,558,planar_left
21450,75,cylinder
21451,59,cylinder
21452,72,cylinder
21452,331,planar_right
21453,75,cylinder
21453,107,planar_right
21454,17,cylinder
21454,574,planar_left
21454,113,planar_right
21455,74,cylinder
21455,157,planar_right
21456,56,cylinder
21457,272,planar_right
21457,58,cylinder
21458,560,planar_left
21458,58,cylinder
21459,66,cylinder
21460,27,cylinder
21461,27,cylinder
21462,51,cylinder
21463,64,cylinder
21464,64,cylinder
21465,33,cylinder
21466,49,cylinder
21467,64,cylinder
21468,75,cylinder
21469,16,cylinder
21469,589,planar_left
21470,35,cylinder
21471,43,cylinder
21472,49,cylinder
21473,50,cylinder
21474,27,cylinder
21475,56,cylinder
21476,35,cylinder
21477,59,cylinder
21478,48,cylinder
21479,74,cylinder
21479,175,planar_right
21480,73,cylinder
21481,26,cylinder
21482,73,cylinder
21483,42,cylinder
21483,289,planar_right
21484,66,cylinder
21485,48,cylinder
21486,17,cylinder
21486,574,planar_left
21487,75,cylinder
21488,58,cylinder
21489,57,cylinder
21490,34,cylinder
21491,50,cylinder
21492,33,cylinder
21493,49,cylinder
21494,338,planar_right
21494,51,cylinder
21495,49,cylinder
21496,73,cylinder
21496,286,planar_right
21497,24,cylinder
21498,73,cylinder
21498,255,planar_right
21499,73,cylinder
21500,19,cylinder
21501,43,cylinder
21502,40,cylinder
21503,25,cylinder
21504,24,cylinder
21505,50,cylinder
21506,56,cylinder
21507,75,cylinder
21508,595,planar_left
21508,75,cylinder
21509,57,cylinder
21510,48,cylinder
21510,130,planar_right
21511,34,cylinder
21512,40,cylinder
21512,386,planar_left
21513,75,cylinder
21514,27,cylinder
21515,19,cylinder
21516,40,cylinder
21517,51,cylinder
21518,74,cylinder
21518,127,planar_right
21519,58,cylinder
21520,50,cylinder
21520,256,planar_right
21521,369,planar_left
21521,16,cylinder
21521,573,planar_left
21522,56,cylinder
21523,34,cylinder
21524,66,cylinder
21525,48,cylinder
21526,25,cylinder
21527,42,cylinder
21528,50,cylinder
21529,66,cylinder
21530,19,cylinder
21531,17,cylinder
21532,35,cylinder
21533,65,cylinder
21534,73,cylinder
21535,74,cylinder
21535,158,planar_right
21536,65,cylinder
21537,72,cylinder
21537,345,planar_right
21538,49,cylinder
21539,72,cylinder
21539,345,planar_right
21540,32,cylinder
21541,594,planar_left
21541,43,cylinder
21542,32,cylinder
21543,32,cylinder
21544,51,cylinder
21546,19,cylinder
21546,363,planar_left
21547,66,cylinder
21547,288,planar_right
21548,74,cylinder
21548,141,planar_right
21549,40,cylinder
21550,19,cylinder
21551,58,cylinder
21551,480,planar_left
21552,27,cylinder
21553,75,cylinder
21553,104,planar_right
21554,51,cylinder
21555,75,cylinder
21555,108,planar_right
21556,16,cylinder
21557,40,cylinder
21558,48,cylinder
21559,32,cylinder
21560,42,cylinder
21561,75,cylinder
21562,27,cylinder
21563,25,cylinder
21564,73,cylinder
21564,319,planar_right
21565,24,cylinder
21565,372,planar_left
21566,35,cylinder
21567,40,cylinder
21568,35,cylinder
21569,16,cylinder
21569,600,planar_left
21570,25,cylinder
21571,19,cylinder
21571,361,planar_left
21572,75,cylinder
21573,18,cylinder
21574,17,cylinder
21574,574,planar_left
21575,25,cylinder
21576,27,cylinder
21577,16,cylinder
21578,25,cylinder
21578,417,planar_left
21579,73,cylinder
21579,318,planar_right
21580,67,cylinder
21581,64,cylinder
21582,25,cylinder
21583,32,cylinder
21584,66,cylinder
21585,41,cylinder
21586,75,cylinder
21586,110,planar_right
21587,25,cylinder
21588,26,cylinder
21589,33,cylinder
21590,65,cylinder
21590,128,planar_right
21591,42,cylinder
21592,74,cylinder
21593,41,cylinder
21594,18,cylinder
21594,430,planar_left
21595,49,cylinder
21596,336,planar_right
21596,66,cylinder
21597,67,cylinder
21598,34,cylinder
21599,65,cylinder
21600,50,cylinder
21601,19,cylinder
21602,64,cylinder
21603,24,cylinder
21604,72,cylinder
21604,346,planar_right
21605,58,cylinder
21606,41,cylinder
21607,74,cylinder
21607,142,planar_right
21608,65,cylinder
21609,57,cylinder
21610,16,cylinder
21610,600,planar_left
21611,75,cylinder
21612,66,cylinder
21613,41,cylinder
21614,273,planar_right
21614,18,cylinder
21614,415,planar_left
21615,35,cylinder
21616,41,cylinder
21617,75,cylinder
21617,110,planar_right
21618,73,cylinder
21618,287,planar_right
21619,544,planar_left
21619,66,cylinder
21620,25,cylinder
21621,32,cylinder
21622,27,cylinder
21623,40,cylinder
21624,544,planar_left
21624,50,cylinder
21625,40,cylinder
21626,19,cylinder
21626,364,planar_left
21627,16,cylinder
21628,48,cylinder
21629,66,cylinder
21630,41,cylinder
21631,42,cylinder
21632,67,cylinder
21632,599,planar_left
21633,51,cylinder
21634,56,cylinder
21635,17,cylinder
21635,542,planar_left
21636,18,cylinder
21636,430,planar_left
21637,26,cylinder
21638,42,cylinder
21638,560,planar_left
21639,51,cylinder
21640,17,cylinder
21641,33,cylinder
21642,18,cylinder
21643,43,cylinder
21644,56,cylinder
21644,51,cylinder
21645,67,cylinder
21646,57,cylinder
21647,33,cylinder
21648,17,cylinder
21649,74,cylinder
21649,158,planar_right
21649,545,planar_left
21650,59,cylinder
21651,75,cylinder
21652,49,cylinder
21653,387,planar_left
21653,24,cylinder
21654,75,cylinder
21654,108,planar_right
21655,33,cylinder
21656,25,cylinder
21657,59,cylinder
21658,65,cylinder
21659,19,cylinder
21660,33,cylinder
21661,51,cylinder
21662,35,cylinder
21663,40,cylinder
21664,57,cylinder
21665,72,cylinder
21666,51,cylinder
21666,322,planar_right
21667,512,planar_left
21667,58,cylinder
21668,65,cylinder
21669,66,cylinder
21670,50,cylinder
21671,33,cylinder
21672,496,planar_left
21672,74,cylinder
21673,32,cylinder
21674,56,cylinder
21675,597,planar_left
21675,51,cylinder
21676,16,cylinder
21676,604,planar_left
21677,34,cylinder
21677,336,planar_right
21678,65,cylinder
21679,16,cylinder
21680,66,cylinder
21681,75,cylinder
21682,75,cylinder
21682,126,planar_right
21683,25,cylinder
21684,75,cylinder
21684,125,planar_right
21685,25,cylinder
21686,67,cylinder
21687,42,cylinder
21688,57,cylinder
21689,48,cylinder
21690,24,cylinder
21691,72,cylinder
21691,349,planar_right
21692,16,cylinder
21693,74,cylinder
21694,73,cylinder
21694,303,planar_right
21695,34,cylinder
21695,305,planar_right
21696,67,cylinder
21697,19,cylinder
21697,381,planar_left
21698,19,cylinder
21699,58,cylinder
21700,18,cylinder
21700,479,planar_left
21701,17,cylinder
21701,527,planar_left
21702,16,cylinder
21702,605,planar_left
21703,26,cylinder
21704,17,cylinder
21704,574,planar_left
21705,26,cylinder
21706,26,cylinder
21707,72,cylinder
21708,48,cylinder
21709,17,cylinder
21709,559,planar_left
21710,65,cylinder
21711,25,cylinder
21711,401,planar_left
21712,73,cylinder
21712,287,planar_right
21713,19,cylinder
21713,365,planar_left
21714,17,cylinder
21714,527,planar_left
21715,24,cylinder
21716,27,cylinder
21717,67,cylinder
21717,578,planar_left
21718,34,cylinder
21719,64,cylinder
21720,24,cylinder
21721,56,cylinder
21721,359,planar_left
21722,27,cylinder
21723,72,cylinder
21723,332,planar_right
21724,57,cylinder
21725,73,cylinder
21725,286,planar_right
21726,75,cylinder
21726,342,planar_right
21727,66,cylinder
21728,43,cylinder
21729,75,cylinder
21729,124,planar_right
21729,563,planar_left
21730,32,cylinder
21731,56,cylinder
21732,25,cylinder
21733,41,cylinder
21734,27,cylinder
21735,35,cylinder
21736,16,cylinder
21737,72,cylinder
21737,347,planar_right
21738,75,cylinder
21739,67,cylinder
21740,49,cylinder
21741,66,cylinder
21742,289,planar_right
21742,66,cylinder
21743,26,cylinder
21744,129,planar_right
21744,65,cylinder
21745,42,cylinder
21746,48,cylinder
21747,112,planar_right
21747,33,cylinder
21748,16,cylinder
21749,305,planar_right
21749,42,cylinder
21750,67,cylinder
21750,111,planar_right
21750,306,planar_right
21751,40,cylinder
21752,35,cylinder
21753,56,cylinder
21754,17,cylinder
21754,128,planar_right
21755,64,cylinder
21756,56,cylinder
21757,577,planar_left
21757,26,cylinder
21758,192,planar_right
21758,65,cylinder
21759,18,cylinder
21760,24,cylinder
21761,66,cylinder
21762,464,planar_left
21762,57,cylinder
21763,50,cylinder
21764,25,cylinder
21765,24,cylinder
21766,16,cylinder
21766,601,planar_left
21767,51,cylinder
21768,34,cylinder
21768,480,planar_left
21769,72,cylinder
21770,19,cylinder
21771,43,cylinder
21772,27,cylinder
21773,18,cylinder
21773,399,planar_left
21774,18,cylinder
21775,16,cylinder
21775,100,planar_right
21776,24,cylinder
21777,72,cylinder
21778,18,cylinder
21778,415,planar_left
21779,42,cylinder
21780,26,cylinder
21781,67,cylinder
21782,32,cylinder
21783,42,cylinder
21784,24,cylinder
21785,34,cylinder
21786,43,cylinder
21787,74,cylinder
21788,35,cylinder
21789,417,planar_left
21789,17,cylinder
21790,48,cylinder
21791,24,cylinder
21792,26,cylinder
21792,321,planar_right
21793,58,cylinder
21794,25,cylinder
21795,64,cylinder
21796,67,cylinder
21797,57,cylinder
21798,74,cylinder
21799,18,cylinder
21800,160,planar_right
21800,57,cylinder
21801,64,cylinder
21802,56,cylinder
21803,17,cylinder
21804,51,cylinder
21805,33,cylinder
21806,51,cylinder
21807,73,cylinder
21808,34,cylinder
21809,34,cylinder
21810,40,cylinder
21811,58,cylinder
21812,64,cylinder
21813,41,cylinder
21814,75,cylinder
21814,108,planar_right
21815,18,cylinder
21815,463,planar_left
21816,33,cylinder
21817,32,cylinder
21818,64,cylinder
21819,41,cylinder
21819,208,planar_right
21820,17,cylinder
21820,573,planar_left
21821,51,cylinder
21822,26,cylinder
21823,17,cylinder
21823,573,planar_left
21824,56,cylinder
21825,59,cylinder
21826,321,planar_right
21826,18,cylinder
21826,383,planar_left
21827,72,cylinder
21827,351,planar_right
21828,32,cylinder
21829,25,cylinder
21830,35,cylinder
21831,35,cylinder
21832,26,cylinder
21833,128,planar_right
21833,17,cylinder
21834,42,cylinder
21835,43,cylinder
21836,72,cylinder
21837,17,cylinder
21838,42,cylinder
21838,496,planar_left
21839,57,cylinder
21840,32,cylinder
21841,18,cylinder
21841,431,planar_left
21842,40,cylinder
21843,64,cylinder
21844,49,cylinder
21845,64,cylinder
21846,19,cylinder
21846,364,planar_left
21847,50,cylinder
21848,59,cylinder
21849,35,cylinder
21850,50,cylinder
21851,25,cylinder
21852,25,cylinder
21853,26,cylinder
21854,67,cylinder
21855,65,cylinder
21856,72,cylinder
21856,348,planar_right
21857,40,cylinder
21858,74,cylinder
21859,65,cylinder
21860,16,cylinder
21861,192,planar_right
21861,41,cylinder
21862,34,cylinder
21862,272,planar_right
21863,27,cylinder
21864,57,cylinder
21865,75,cylinder
21865,123,planar_right
21866,56,cylinder
21866,371,planar_left
21867,19,cylinder
21867,364,planar_left
21868,58,cylinder
21869,49,cylinder
21870,33,cylinder
21871,64,cylinder
21871,352,planar_left
21872,42,cylinder
21873,72,cylinder
21874,40,cylinder
21875,562,planar_left
21875,58,cylinder
21876,67,cylinder
21877,42,cylinder
21878,336,planar_right
21878,19,cylinder
21878,397,planar_left
21879,48,cylinder
21880,41,cylinder
21881,24,cylinder
21882,368,planar_left
21882,17,cylinder
21882,558,planar_left
21883,41,cylinder
21884,16,cylinder
21885,74,cylinder
21886,65,cylinder
21887,74,cylinder
21887,191,planar_right
21888,72,cylinder
21889,18,cylinder
21890,58,cylinder
21891,16,cylinder
21891,587,planar_left
21892,66,cylinder
21893,43,cylinder
21894,35,cylinder
21895,74,cylinder
21896,35,cylinder
21897,417,planar_left
21897,25,cylinder
21898,34,cylinder
21899,49,cylinder
21900,43,cylinder
21901,66,cylinder
21902,42,cylinder
21903,73,cylinder
21903,448,planar_left
21904,42,cylinder
21904,306,planar_right
21905,57,cylinder
21906,57,cylinder
21907,42,cylinder
21908,66,cylinder
21909,34,cylinder
21910,34,cylinder
21911,72,cylinder
21911,347,planar_right
21912,49,cylinder
21913,42,cylinder
21914,56,cylinder
21915,42,cylinder
21916,49,cylinder
21917,25,cylinder
21918,58,cylinder
21919,27,cylinder
21920,17,cylinder
21921,58,cylinder
21921,529,planar_left
21922,72,cylinder
21923,27,cylinder
21924,72,cylinder
21926,72,cylinder
21926,346,planar_right
21927,32,cylinder
21927,358,planar_left
21928,34,cylinder
21929,353,planar_left
21929,56,cylinder
21930,64,cylinder
21931,56,cylinder
21932,24,cylinder
21933,35,cylinder
21934,57,cylinder
21935,65,cylinder
21936,75,cylinder
21936,104,planar_right
21937,50,cylinder
21938,51,cylinder
21939,65,cylinder
21940,41,cylinder
21941,56,cylinder
21942,25,cylinder
21943,65,cylinder
21944,73,cylinder
21944,271,planar_right
21945,42,cylinder
21946,58,cylinder
21946,289,planar_right
21947,19,cylinder
21948,19,cylinder
21949,48,cylinder
21950,49,cylinder
21951,64,cylinder
21952,27,cylinder
21953,73,cylinder
21954,42,cylinder
21955,66,cylinder
21956,50,cylinder
21957,40,cylinder
21958,24,cylinder
21959,24,cylinder
21960,50,cylinder
21961,25,cylinder
21961,368,planar_left
21962,72,cylinder
21962,344,planar_right
21963,75,cylinder
21963,342,planar_right
21964,24,cylinder
21965,49,cylinder
21966,34,cylinder
21967,43,cylinder
21968,58,cylinder
21969,56,cylinder
21970,24,cylinder
21971,64,cylinder
21972,19,cylinder
21973,48,cylinder
21974,49,cylinder
21975,32,cylinder
21976,48,cylinder
21977,50,cylinder
21978,51,cylinder
21979,25,cylinder
21979,416,planar_left
21980,64,cylinder
21981,73,cylinder
21982,18,cylinder
21983,49,cylinder
21984,43,cylinder
21985,40,cylinder
21986,17,cylinder
21986,574,planar_left
21987,24,cylinder
21988,64,cylinder
21989,25,cylinder
21990,27,cylinder
21991,50,cylinder
21992,27,cylinder
21992,343,planar_right
21993,25,cylinder
21994,50,cylinder
21995,75,cylinder
21995,110,planar_right
21996,49,cylinder
21997,49,cylinder
21998,26,cylinder
21999,75,cylinder
22000,43,cylinder
22001,17,cylinder
22002,35,cylinder
22003,56,cylinder
22004,341,planar_right
22004,27,cylinder
22005,27,cylinder
22006,74,cylinder
22007,33,cylinder
22008,35,cylinder
22009,27,cylinder
22010,64,cylinder
22011,41,cylinder
22012,56,cylinder
22013,339,planar_right
22013,27,cylinder
22014,16,cylinder
22015,51,cylinder
22016,48,cylinder
22016,102,planar_right
22017,42,cylinder
22018,40,cylinder
22019,57,cylinder
22020,16,cylinder
22020,604,planar_left
22021,24,cylinder
22022,17,cylinder
22023,34,cylinder
22024,64,cylinder
22025,16,cylinder
22025,590,planar_left
22025,97,planar_right
22026,32,cylinder
22027,340,planar_right
22027,19,cylinder
22027,363,planar_left
22028,16,cylinder
22028,590,planar_left
22029,24,cylinder
22030,72,cylinder
22030,101,planar_right
22031,75,cylinder
22031,123,planar_right
22032,56,cylinder
22033,19,cylinder
22034,26,cylinder
22035,65,cylinder
22035,176,planar_right
22036,74,cylinder
22036,158,planar_right
22036,288,planar_right
22037,35,cylinder
22038,24,cylinder
22038,130,planar_right
22039,33,cylinder
22040,43,cylinder
22041,75,cylinder
22042,67,cylinder
22043,51,cylinder
22044,72,cylinder
22044,346,planar_right
22045,18,cylinder
22045,431,planar_left
22046,34,cylinder
22047,26,cylinder
22047,306,planar_right
22048,42,cylinder
22049,48,cylinder
22050,100,planar_right
22050,32,cylinder
22051,26,cylinder
22052,64,cylinder
22053,75,cylinder
22054,40,cylinder
22055,27,cylinder
22056,58,cylinder
22057,33,cylinder
22058,32,cylinder
22059,41,cylinder
22060,51,cylinder
22061,74,cylinder
22062,67,cylinder
22063,49,cylinder
22064,33,cylinder
22065,17,cylinder
22066,42,cylinder
22067,74,cylinder
22067,174,planar_right
22067,273,planar_right
22068,24,cylinder
22069,17,cylinder
22070,64,cylinder
22071,58,cylinder
22072,75,cylinder
22073,75,cylinder
22073,126,planar_right
22073,592,planar_left
22074,25,cylinder
22075,58,cylinder
22076,57,cylinder
22077,26,cylinder
22078,57,cylinder
22079,25,cylinder
22080,19,cylinder
22081,33,cylinder
22082,67,cylinder
22083,75,cylinder
22083,125,planar_right
22084,577,planar_left
22084,75,cylinder
22084,111,planar_right
22085,40,cylinder
22086,58,cylinder
22087,49,cylinder
22088,26,cylinder
22089,56,cylinder
22090,35,cylinder
22091,50,cylinder
22092,35,cylinder
22093,41,cylinder
22094,74,cylinder
22094,159,planar_right
22095,26,cylinder
22096,75,cylinder
22096,105,planar_right
22097,42,cylinder
22097,321,planar_right
22098,34,cylinder
22099,42,cylinder
22100,58,cylinder
22101,580,planar_left
22101,51,cylinder
22102,75,cylinder
22103,26,cylinder
22104,26,cylinder
22105,51,cylinder
22106,75,cylinder
22106,107,planar_right
22107,41,cylinder
22108,17,cylinder
22109,64,cylinder
22110,352,planar_left
22110,64,cylinder
22111,32,cylinder
22112,58,cylinder
22113,72,cylinder
22113,350,planar_right
22114,25,cylinder
22114,400,planar_left
22115,65,cylinder
22115,448,planar_left
22116,18,cylinder
22116,414,planar_left
22117,32,cylinder
22118,26,cylinder
22119,17,cylinder
22120,33,cylinder
22121,66,cylinder
22122,75,cylinder
22123,25,cylinder
22124,597,planar_left
22124,75,cylinder
22124,106,planar_right
22125,18,cylinder
22126,43,cylinder
22127,27,cylinder
22128,74,cylinder
22129,35,cylinder
22130,401,planar_left
22130,57,cylinder
22131,27,cylinder
22132,27,cylinder
22133,48,cylinder
22134,48,cylinder
22135,64,cylinder
22136,51,cylinder
22137,40,cylinder
22138,56,cylinder
22138,359,planar_left
22139,18,cylinder
22139,447,planar_left
22140,35,cylinder
22141,58,cylinder
22142,73,cylinder
22143,27,cylinder
22144,72,cylinder
22144,347,planar_right
22145,74,cylinder
22145,223,planar_right
22146,66,cylinder
22147,32,cylinder
22148,35,cylinder
22148,342,planar_right
22149,51,cylinder
22150,417,planar_left
22150,49,cylinder
22151,50,cylinder
22152,16,cylinder
22153,43,cylinder
22154,19,cylinder
22154,365,planar_left
22154,578,planar_left
22155,50,cylinder
22156,32,cylinder
22157,43,cylinder
22158,16,cylinder
22159,56,cylinder
22160,67,cylinder
22161,35,cylinder
22162,75,cylinder
22162,124,planar_right
22163,43,cylinder
22164,48,cylinder
22165,50,cylinder
22166,72,cylinder
22166,347,planar_right
22167,74,cylinder
22167,159,planar_right
22168,40,cylinder
22169,33,cylinder
22170,25,cylinder
22171,67,cylinder
22172,16,cylinder
22172,590,planar_left
22172,114,planar_right
22173,72,cylinder
22173,349,planar_right
22174,26,cylinder
22175,25,cylinder
22176,35,cylinder
22176,598,planar_left
22177,16,cylinder
22177,587,planar_left
22177,116,planar_right
22178,66,cylinder
22179,41,cylinder
22180,26,cylinder
22181,26,cylinder
22182,48,cylinder
22183,34,cylinder
22184,56,cylinder
22185,50,cylinder
22186,56,cylinder
22187,49,cylinder
22188,58,cylinder
22189,65,cylinder
22190,42,cylinder
22191,66,cylinder
22192,50,cylinder
22193,56,cylinder
22194,17,cylinder
22195,65,cylinder
22196,25,cylinder
22197,25,cylinder
22198,65,cylinder
22199,67,cylinder
22200,322,planar_right
22200,43,cylinder
22201,26,cylinder
22202,32,cylinder
22203,24,cylinder
22204,57,cylinder
22205,26,cylinder
22206,17,cylinder
22206,543,planar_left
22207,74,cylinder
22207,126,planar_right
22208,66,cylinder
22209,67,cylinder
22210,43,cylinder
22211,66,cylinder
22212,17,cylinder
22212,558,planar_left
22213,67,cylinder
22214,72,cylinder
22215,26,cylinder
22216,72,cylinder
22216,357,planar_left
22217,116,planar_right
22217,40,cylinder
22218,51,cylinder
22219,56,cylinder
22220,27,cylinder
22221,67,cylinder
22222,66,cylinder
22223,67,cylinder
22224,35,cylinder
22225,17,cylinder
22226,59,cylinder
22227,576,planar_left
22227,74,cylinder
22227,127,planar_right
22228,64,cylinder
22229,49,cylinder
22229,464,planar_left
22230,48,cylinder
22231,41,cylinder
22232,66,cylinder
22233,59,cylinder
22234,16,cylinder
22234,358,planar_left
22235,56,cylinder
22236,25,cylinder
22237,25,cylinder
22238,75,cylinder
22239,74,cylinder
22240,73,cylinder
22240,239,planar_right
22241,49,cylinder
22242,59,cylinder
22243,74,cylinder
22243,191,planar_right
22244,112,planar_right
22244,17,cylinder
22244,575,planar_left
22245,66,cylinder
22246,24,cylinder
22247,57,cylinder
22248,17,cylinder
22248,559,planar_left
22249,359,planar_left
22249,24,cylinder
22250,58,cylinder
22251,18,cylinder
22251,398,planar_left
22252,40,cylinder
22253,73,cylinder
22253,286,planar_right
22254,48,cylinder
22255,19,cylinder
22256,73,cylinder
22256,318,planar_right
22257,41,cylinder
22258,51,cylinder
22258,578,planar_left
22259,64,cylinder
22260,58,cylinder
22260,529,planar_left
22261,27,cylinder
22262,432,planar_left
22262,65,cylinder
22263,16,cylinder
22263,602,planar_left
22264,48,cylinder
22265,40,cylinder
22266,74,cylinder
22267,64,cylinder
22268,72,cylinder
22269,16,cylinder
22269,590,planar_left
22270,27,cylinder
22271,19,cylinder
22272,56,cylinder
22273,72,cylinder
22273,345,planar_right
22274,42,cylinder
22275,67,cylinder
22276,49,cylinder
22277,35,cylinder
22278,73,cylinder
22278,303,planar_right
22279,57,cylinder
22280,18,cylinder
22281,19,cylinder
22281,362,planar_left
22282,58,cylinder
22283,49,cylinder
22284,75,cylinder
22284,109,planar_right
22285,26,cylinder
22286,74,cylinder
22286,158,planar_right
22287,40,cylinder
22288,40,cylinder
22289,24,cylinder
22290,27,cylinder
22291,34,cylinder
22292,64,cylinder
22293,433,planar_left
22293,49,cylinder
22294,43,cylinder
22295,48,cylinder
22296,42,cylinder
22297,72,cylinder
22297,316,planar_right
22298,50,cylinder
22299,67,cylinder
22300,305,planar_right
22300,42,cylinder
22301,75,cylinder
22301,141,planar_right
22302,75,cylinder
22302,108,planar_right
22303,19,cylinder
22303,366,planar_left
22304,75,cylinder
22305,599,planar_left
22305,27,cylinder
22306,34,cylinder
22307,354,planar_left
22307,32,cylinder
22308,27,cylinder
22309,33,cylinder
22310,16,cylinder
22310,603,planar_left
22311,19,cylinder
22311,365,planar_left
22311,322,planar_right
22312,288,planar_right
22312,18,cylinder
22313,57,cylinder
22314,49,cylinder
22314,161,planar_right
22315,42,cylinder
22316,16,cylinder
22317,464,planar_left
22317,49,cylinder
22318,400,planar_left
22318,65,cylinder
22319,25,cylinder
22319,607,planar_left
22320,41,cylinder
22321,58,cylinder
22322,56,cylinder
22323,74,cylinder
22323,159,planar_right
22324,34,cylinder
22325,56,cylinder
22326,73,cylinder
22326,303,planar_right
22327,32,cylinder
22327,130,planar_right
22328,49,cylinder
22329,32,cylinder
22330,57,cylinder
22331,50,cylinder
22332,42,cylinder
22333,27,cylinder
22334,272,planar_right
22334,34,cylinder
22335,19,cylinder
22335,363,planar_left
22336,33,cylinder
22337,41,cylinder
22338,57,cylinder
22339,27,cylinder
22340,59,cylinder
22340,593,planar_left
22341,26,cylinder
22342,42,cylinder
22342,305,planar_right
22343,73,cylinder
22343,317,planar_right
22344,35,cylinder
22345,24,cylinder
22346,26,cylinder
22346,529,planar_left
22347,73,cylinder
22348,74,cylinder
22349,65,cylinder
22350,26,cylinder
22351,40,cylinder
22352,50,cylinder
22353,24,cylinder
22354,74,cylinder
22355,32,cylinder
22356,56,cylinder
22357,32,cylinder
22358,24,cylinder
22359,448,planar_left
22359,65,cylinder
22360,48,cylinder
22361,19,cylinder
22361,379,planar_left
22362,16,cylinder
22363,357,planar_left
22363,32,cylinder
22364,18,cylinder
22364,415,planar_left
22365,40,cylinder
22366,56,cylinder
22366,359,planar_left
22367,17,cylinder
